order_id,product_id,region,quantity,order_date,status
ORD-104742,P004,East,2.0,2026-04-13,pending
ORD-104743,P003,North,2.0,2026-03-02,cancelled
ORD-104744,P006,West,2.0,2026-04-05,pending
ORD-104745,P010,North,3.0,2026-01-17,pending
ORD-104746,P001,East,1.0,2026-03-15,pending
ORD-104747,P004,East,5.0,2026-06-15,COMPLETED
ORD-104748,P004,North,2.0,2026-01-22,pending
ORD-104749,P008,North,1.0,2026-05-04,COMPLETED
ORD-104750,P001,South,1.0,2026-04-15,cancelled
ORD-104751,P010,West,3.0,2026-02-02,completed
ORD-104752,P008,South,4.0,2026-02-24,Completed
ORD-104753,P010,North,4.0,2026-01-22,Completed
ORD-104754,P010,South,5.0,2026-02-09,Completed
ORD-104755,P007,North,4.0,2026-05-26,Completed
ORD-104756,P008,West,1.0,2026-04-22,COMPLETED
ORD-104757,P003,West,4.0,2026-05-25,COMPLETED
ORD-104758,P006,North,2.0,2026-06-02,completed
ORD-104759,P005,East,2.0,2026-03-12,completed
ORD-104760,P003,West,5.0,2026-06-15,Completed
ORD-104761,P009,North,3.0,2026-05-07,COMPLETED
ORD-104762,P001,East,4.0,2026-02-13,cancelled
ORD-104763,P001,North,5.0,2026-03-02,Completed
ORD-104764,P005,West,3.0,2026-04-15,completed
ORD-104765,P009,South,5.0,2026-02-07,pending
ORD-104766,P002,North,5.0,2026-01-12,Completed
ORD-104767,P008,North,3.0,2026-02-14,completed
ORD-104768,P004,East,1.0,2026-03-04,pending
ORD-104769,P005,South,,2026-02-10,Completed
ORD-104770,P009,South,2.0,2026-06-18,Completed
ORD-104771,P001,South,1.0,2026-05-21,cancelled
ORD-104772,P009,West,1.0,2026-02-01,Completed
ORD-104773,P009,North,4.0,2026-05-25,Completed
ORD-104774,P007,North,5.0,2026-06-03,pending
ORD-104775,P005,West,2.0,2026-06-15,completed
ORD-104776,P001,East,3.0,2026-01-06,completed
ORD-104777,P001,North,4.0,2026-05-02,Completed
ORD-104778,P005,East,1.0,2026-05-24,pending
ORD-104779,P010,North,4.0,2026-03-24,completed
ORD-104780,P009,North,5.0,2026-04-06,completed
ORD-104781,P010,East,3.0,2026-03-09,cancelled
ORD-104782,P010,South,3.0,2026-05-01,COMPLETED
ORD-104783,P007,South,4.0,2026-01-30,completed
ORD-104784,P004,West,1.0,2026-04-23,pending
ORD-104785,P009,South,2.0,2026-04-17,pending
ORD-104786,P006,North,4.0,2026-04-13,cancelled
ORD-104787,P008,South,3.0,2026-05-20,COMPLETED
ORD-104788,P008,West,5.0,2026-02-23,pending
ORD-104789,P008,North,2.0,2026-03-15,Completed
ORD-104790,P005,West,3.0,2026-06-20,COMPLETED
ORD-104791,P007,South,2.0,2026-04-08,Completed
ORD-104792,P001,North,4.0,2026-03-17,cancelled
ORD-104793,P002,East,1.0,2026-06-25,COMPLETED
ORD-104794,P003,South,4.0,2026-03-17,pending
ORD-104795,P007,West,1.0,2026-02-23,COMPLETED
ORD-104796,P007,West,5.0,2026-03-22,cancelled
ORD-104797,P010,West,2.0,2026-05-11,cancelled
ORD-104798,P009,South,,2026-05-24,COMPLETED
ORD-104799,P009,West,2.0,2026-02-26,cancelled
ORD-104800,P004,North,5.0,2026-06-26,Completed
ORD-104801,P003,North,2.0,2026-06-30,cancelled
ORD-104802,P001,East,3.0,2026-04-09,completed
ORD-104803,P001,North,2.0,2026-03-09,pending
ORD-104804,P002,West,5.0,2026-01-21,Completed
ORD-104805,P005,North,1.0,2026-05-03,completed
ORD-104806,P009,West,4.0,2026-01-30,completed
ORD-104807,P008,West,5.0,2026-03-27,COMPLETED
ORD-104808,P010,East,4.0,2026-05-03,pending
ORD-104809,P010,East,2.0,2026-01-15,completed
ORD-104810,P008,North,4.0,2026-02-01,COMPLETED
ORD-104811,P007,North,5.0,2026-04-02,completed
ORD-104812,P001,North,3.0,2026-04-21,cancelled
ORD-104813,P004,West,1.0,2026-01-25,Completed
ORD-104814,P010,East,4.0,2026-04-29,Completed
ORD-104815,P007,West,5.0,2026-01-27,cancelled
ORD-104816,P004,North,2.0,2026-05-05,pending
ORD-104817,P010,North,2.0,2026-06-15,completed
ORD-104818,P002,North,4.0,2026-02-23,cancelled
ORD-104819,P006,South,2.0,2026-02-18,Completed
ORD-104820,P007,South,5.0,2026-01-31,pending
ORD-104821,P006,North,1.0,2026-03-10,COMPLETED
ORD-104822,P010,South,2.0,2026-01-15,pending
ORD-104823,P006,East,3.0,2026-03-17,pending
ORD-104824,P004,West,2.0,2026-03-29,pending
ORD-104825,P010,North,3.0,2026-05-21,Completed
ORD-104826,P010,South,3.0,2026-06-11,COMPLETED
ORD-104827,P002,East,5.0,2026-04-23,Completed
ORD-104828,P006,North,3.0,2026-05-23,cancelled
ORD-104829,P007,North,2.0,2026-02-15,Completed
ORD-104830,P007,North,4.0,2026-01-10,Completed
ORD-104831,P010,East,1.0,2026-06-03,Completed
ORD-104832,P009,East,3.0,2026-03-06,cancelled
ORD-104833,P004,South,,2026-01-14,cancelled
ORD-104834,P010,East,5.0,2026-04-13,completed
ORD-104835,P010,East,5.0,2026-04-20,pending
ORD-104836,P008,East,1.0,2026-02-04,pending
ORD-104837,P010,South,4.0,2026-06-04,cancelled
ORD-104838,P004,North,5.0,2026-03-26,completed
ORD-104839,P002,South,4.0,2026-02-22,Completed
ORD-104840,P007,North,2.0,2026-04-26,completed
ORD-104841,P008,South,1.0,2026-06-18,Completed
ORD-104842,P005,South,3.0,2026-02-03,completed
ORD-104843,P010,South,1.0,2026-05-15,cancelled
ORD-104844,P004,South,3.0,2026-02-17,completed
ORD-104845,P002,North,3.0,2026-05-20,COMPLETED
ORD-104846,P005,East,5.0,2026-02-13,COMPLETED
ORD-104847,P003,North,3.0,2026-06-21,Completed
ORD-104848,P006,East,3.0,2026-01-02,completed
ORD-104849,P002,West,3.0,2026-06-21,cancelled
ORD-104850,P005,East,4.0,2026-01-03,COMPLETED
ORD-104851,P004,North,4.0,2026-06-08,completed
ORD-104852,P006,South,3.0,2026-03-21,completed
ORD-104853,P010,South,1.0,2026-01-15,completed
ORD-104854,P001,South,3.0,2026-06-14,pending
ORD-104855,P005,South,2.0,2026-02-16,Completed
ORD-104856,P008,West,4.0,2026-04-08,pending
ORD-104857,P003,East,5.0,2026-02-12,cancelled
ORD-104858,P002,East,1.0,2026-05-26,pending
ORD-104859,P004,North,2.0,2026-06-05,COMPLETED
ORD-104860,P003,South,4.0,2026-03-13,cancelled
ORD-104861,P003,South,2.0,2026-05-12,Completed
ORD-104862,P005,South,3.0,2026-06-22,Completed
ORD-104863,P008,North,5.0,2026-04-05,cancelled
ORD-104864,P007,East,5.0,2026-06-06,cancelled
ORD-104865,P006,South,5.0,2026-03-15,Completed
ORD-104866,P007,South,3.0,2026-06-08,completed
ORD-104867,P008,South,1.0,2026-03-10,pending
ORD-104868,P006,East,4.0,2026-02-11,completed
ORD-104869,P004,West,5.0,2026-05-26,cancelled
ORD-104870,P005,South,1.0,2026-03-25,cancelled
ORD-104871,P007,North,1.0,2026-03-26,pending
ORD-104872,P009,North,5.0,2026-02-21,pending
ORD-104873,P006,South,4.0,2026-03-12,Completed
ORD-104874,P005,West,5.0,2026-03-14,cancelled
ORD-104875,P007,East,4.0,2026-04-26,completed
ORD-104876,P008,North,4.0,2026-06-29,pending
ORD-104877,P001,East,1.0,2026-01-22,completed
ORD-104878,P001,East,4.0,2026-02-25,completed
ORD-104879,P006,West,4.0,2026-04-11,cancelled
ORD-104880,P006,East,5.0,2026-01-01,cancelled
ORD-104881,P001,North,3.0,2026-06-25,COMPLETED
ORD-104882,P010,South,2.0,2026-06-24,COMPLETED
ORD-104883,P010,West,3.0,2026-06-13,completed
ORD-104884,P005,North,4.0,2026-03-24,cancelled
ORD-104885,P010,West,1.0,2026-02-28,Completed
ORD-104886,P005,West,5.0,2026-02-15,pending
ORD-104887,P003,West,1.0,2026-03-26,Completed
ORD-104888,P006,South,4.0,2026-01-15,cancelled
ORD-104889,P003,East,1.0,2026-04-07,cancelled
ORD-104890,P004,East,4.0,2026-05-13,pending
ORD-104891,P001,West,5.0,2026-06-21,COMPLETED
ORD-104892,P004,North,,2026-01-05,completed
ORD-104893,P003,West,1.0,2026-04-23,pending
ORD-104894,P004,East,5.0,2026-01-01,COMPLETED
ORD-104895,P003,West,4.0,2026-05-06,cancelled
ORD-104896,P001,West,2.0,2026-02-25,completed
ORD-104897,P004,South,3.0,2026-04-19,Completed
ORD-104898,P010,West,5.0,2026-03-08,cancelled
ORD-104899,P004,North,2.0,2026-03-01,Completed
ORD-104900,P004,West,1.0,2026-04-05,cancelled
ORD-104901,P001,South,4.0,2026-04-25,COMPLETED
ORD-104902,P005,West,4.0,2026-04-02,Completed
ORD-104903,P007,West,4.0,2026-02-04,cancelled
ORD-104904,P009,North,5.0,2026-03-22,pending
ORD-104905,P008,East,3.0,2026-05-07,pending
ORD-104906,P005,East,3.0,2026-06-25,pending
ORD-104907,P006,East,4.0,2026-02-05,cancelled
ORD-104908,P005,South,4.0,2026-01-08,cancelled
ORD-104909,P009,East,,2026-05-02,Completed
ORD-104910,P001,West,1.0,2026-05-03,COMPLETED
ORD-104911,P010,East,1.0,2026-04-24,completed
ORD-104912,P006,South,2.0,2026-05-01,completed
ORD-104913,P010,North,1.0,2026-05-31,pending
ORD-104914,P005,West,3.0,2026-01-09,pending
ORD-104915,P003,East,3.0,2026-03-03,Completed
ORD-104916,P009,West,3.0,2026-03-27,Completed
ORD-104917,P004,South,4.0,2026-06-23,completed
ORD-104918,P001,East,5.0,2026-01-10,completed
ORD-104919,P002,South,5.0,2026-01-16,COMPLETED
ORD-104920,P007,North,5.0,2026-01-20,pending
ORD-104921,P010,West,1.0,2026-06-01,completed
ORD-104922,P009,East,4.0,2026-01-27,COMPLETED
ORD-104923,P007,North,3.0,2026-04-20,cancelled
ORD-104924,P008,North,4.0,2026-04-19,pending
ORD-104925,P008,North,4.0,2026-06-21,pending
ORD-104926,P007,West,2.0,2026-04-13,pending
ORD-104927,P001,South,3.0,2026-04-06,pending
ORD-104928,P010,North,5.0,2026-04-06,completed
ORD-104929,P005,South,1.0,2026-02-12,Completed
ORD-104930,P010,South,3.0,2026-06-30,completed
ORD-104931,P006,West,5.0,2026-03-13,pending
ORD-104932,P007,South,1.0,2026-02-14,COMPLETED
ORD-104933,P002,North,4.0,2026-02-25,completed
ORD-104934,P005,East,2.0,2026-05-05,Completed
ORD-104935,P009,North,5.0,2026-06-01,COMPLETED
ORD-104936,P003,West,3.0,2026-03-08,Completed
ORD-104937,P001,East,3.0,2026-02-18,completed
ORD-104938,P001,South,2.0,2026-06-22,pending
ORD-104939,P008,South,1.0,2026-06-15,pending
ORD-104940,P007,East,4.0,2026-04-16,cancelled
ORD-104941,P005,South,2.0,2026-01-25,COMPLETED
ORD-104942,P002,South,,2026-05-10,COMPLETED
ORD-104943,P009,South,4.0,2026-04-06,COMPLETED
ORD-104944,P009,East,5.0,2026-01-21,pending
ORD-104945,P009,South,4.0,2026-04-04,pending
ORD-104946,P010,East,5.0,2026-03-25,completed
ORD-104947,P010,East,1.0,2026-05-14,Completed
ORD-104948,P009,East,5.0,2026-04-07,completed
ORD-104949,P007,East,2.0,2026-04-28,Completed
ORD-104950,P009,North,3.0,2026-02-22,pending
ORD-104951,P010,North,2.0,2026-01-24,pending
ORD-104952,P002,West,2.0,2026-03-08,pending
ORD-104953,P003,South,5.0,2026-03-21,COMPLETED
ORD-104954,P010,South,1.0,2026-04-29,pending
ORD-104955,P002,North,2.0,2026-02-14,cancelled
ORD-104956,P004,North,3.0,2026-03-17,cancelled
ORD-104957,P002,South,3.0,2026-02-20,COMPLETED
ORD-104958,P004,North,1.0,2026-01-14,Completed
ORD-104959,P001,East,,2026-03-20,cancelled
ORD-104960,P009,North,5.0,2026-01-23,cancelled
ORD-104961,P006,East,3.0,2026-06-07,COMPLETED
ORD-104962,P008,West,3.0,2026-04-15,COMPLETED
ORD-104963,P005,South,1.0,2026-01-31,Completed
ORD-104964,P007,East,1.0,2026-06-07,cancelled
ORD-104965,P005,North,1.0,2026-06-25,completed
ORD-104966,P007,West,4.0,2026-01-27,pending
ORD-104967,P002,North,5.0,2026-01-05,Completed
ORD-104968,P003,East,1.0,2026-06-20,cancelled
ORD-104969,P009,West,2.0,2026-02-06,Completed
ORD-104970,P002,West,4.0,2026-06-12,Completed
ORD-104971,P007,West,1.0,2026-06-08,pending
ORD-104972,P004,East,1.0,2026-06-11,completed
ORD-104973,P001,South,3.0,2026-03-30,cancelled
ORD-104974,P003,West,2.0,2026-02-03,Completed
ORD-104975,P003,North,4.0,2026-01-08,COMPLETED
ORD-104976,P009,West,3.0,2026-03-28,Completed
ORD-104977,P009,North,3.0,2026-04-29,completed
ORD-104978,P005,South,1.0,2026-03-27,COMPLETED
ORD-104979,P009,North,2.0,2026-06-14,pending
ORD-104980,P007,West,5.0,2026-01-05,completed
ORD-104981,P003,East,,2026-02-16,COMPLETED
ORD-104982,P005,East,4.0,2026-05-03,pending
ORD-104983,P006,North,1.0,2026-01-11,pending
ORD-104984,P010,East,3.0,2026-05-10,Completed
ORD-104985,P001,West,3.0,2026-01-25,cancelled
ORD-104986,P003,West,5.0,2026-02-26,cancelled
ORD-104987,P007,West,5.0,2026-03-30,pending
ORD-104988,P004,South,1.0,2026-01-19,cancelled
ORD-104989,P003,North,1.0,2026-02-05,Completed
ORD-104990,P009,North,4.0,2026-04-08,pending
ORD-104991,P005,West,1.0,2026-06-20,pending
ORD-104992,P010,South,2.0,2026-01-04,COMPLETED
ORD-104993,P002,East,5.0,2026-03-07,Completed
ORD-104994,P010,East,1.0,2026-03-16,COMPLETED
ORD-104995,P008,North,2.0,2026-05-25,COMPLETED
ORD-104996,P008,South,1.0,2026-02-02,cancelled
ORD-104997,P008,North,3.0,2026-02-25,Completed
ORD-104998,P003,West,5.0,2026-06-18,COMPLETED
ORD-104999,P009,West,5.0,2026-05-13,cancelled
ORD-105000,P006,South,2.0,2026-04-08,COMPLETED
ORD-105001,P009,South,2.0,2026-06-19,pending
ORD-105002,P003,North,1.0,2026-05-18,pending
ORD-105003,P004,South,1.0,2026-02-09,cancelled
ORD-105004,P009,East,3.0,2026-05-12,cancelled
ORD-105005,P008,West,5.0,2026-04-15,cancelled
ORD-105006,P005,South,3.0,2026-03-24,COMPLETED
ORD-105007,P010,West,1.0,2026-03-25,Completed
ORD-105008,P006,South,4.0,2026-06-12,COMPLETED
ORD-105009,P006,East,2.0,2026-06-25,pending
ORD-105010,P010,East,4.0,2026-05-06,COMPLETED
ORD-105011,P002,North,3.0,2026-06-25,pending
ORD-105012,P007,South,3.0,2026-06-25,completed
ORD-105013,P002,West,3.0,2026-06-07,Completed
ORD-105014,P005,West,3.0,2026-06-06,completed
ORD-105015,P006,West,1.0,2026-06-14,pending
ORD-105016,P007,West,1.0,2026-04-23,completed
ORD-105017,P010,East,2.0,2026-02-22,completed
ORD-105018,P002,South,1.0,2026-04-12,COMPLETED
ORD-105019,P010,South,3.0,2026-05-02,Completed
ORD-105020,P003,East,2.0,2026-05-15,COMPLETED
ORD-105021,P010,West,5.0,2026-02-12,completed
ORD-105022,P010,East,1.0,2026-06-10,completed
ORD-105023,P009,East,,2026-01-09,Completed
ORD-105024,P004,North,3.0,2026-03-18,Completed
ORD-105025,P008,East,5.0,2026-03-03,cancelled
ORD-105026,P007,North,3.0,2026-05-05,COMPLETED
ORD-105027,P005,North,5.0,2026-04-17,Completed
ORD-105028,P007,West,3.0,2026-01-11,cancelled
ORD-105029,P003,South,3.0,2026-05-07,Completed
ORD-105030,P007,East,1.0,2026-06-28,completed
ORD-105031,P010,South,3.0,2026-06-26,cancelled
ORD-105032,P008,South,3.0,2026-06-10,completed
ORD-105033,P003,East,2.0,2026-01-22,pending
ORD-105034,P004,West,3.0,2026-01-06,pending
ORD-105035,P003,South,4.0,2026-01-23,COMPLETED
ORD-105036,P004,East,5.0,2026-06-05,COMPLETED
ORD-105037,P005,North,5.0,2026-04-12,completed
ORD-105038,P008,North,5.0,2026-03-29,pending
ORD-105039,P002,North,3.0,2026-06-05,COMPLETED
ORD-105040,P002,East,3.0,2026-02-09,pending
ORD-105041,P003,South,4.0,2026-03-28,COMPLETED
ORD-105042,P010,South,2.0,2026-05-19,pending
ORD-105043,P006,West,4.0,2026-06-19,cancelled
ORD-105044,P006,East,1.0,2026-04-08,cancelled
ORD-105045,P001,East,5.0,2026-04-03,COMPLETED
ORD-105046,P004,East,4.0,2026-06-13,pending
ORD-105047,P008,West,4.0,2026-06-18,pending
ORD-105048,P003,North,3.0,2026-02-06,pending
ORD-105049,P001,West,2.0,2026-05-05,COMPLETED
ORD-105050,P002,South,4.0,2026-03-30,cancelled
ORD-105051,P002,North,3.0,2026-01-14,COMPLETED
ORD-105052,P008,South,5.0,2026-04-27,COMPLETED
ORD-105053,P004,North,3.0,2026-06-19,pending
ORD-105054,P008,South,3.0,2026-02-04,cancelled
ORD-105055,P009,West,2.0,2026-03-28,COMPLETED
ORD-105056,P005,West,4.0,2026-06-15,pending
ORD-105057,P006,East,5.0,2026-06-16,COMPLETED
ORD-105058,P003,South,3.0,2026-03-02,COMPLETED
ORD-105059,P009,East,5.0,2026-01-05,COMPLETED
ORD-105060,P008,North,4.0,2026-04-03,completed
ORD-105061,P003,East,1.0,2026-05-16,Completed
ORD-105062,P007,South,3.0,2026-02-12,cancelled
ORD-105063,P001,North,3.0,2026-03-18,cancelled
ORD-105064,P010,North,4.0,2026-04-24,pending
ORD-105065,P008,South,1.0,2026-06-27,pending
ORD-105066,P006,East,5.0,2026-03-23,Completed
ORD-105067,P008,East,4.0,2026-03-14,completed
ORD-105068,P002,North,4.0,2026-04-29,completed
ORD-105069,P001,West,1.0,2026-01-20,completed
ORD-105070,P002,North,4.0,2026-04-23,pending
ORD-105071,P005,North,4.0,2026-05-28,pending
ORD-105072,P003,East,1.0,2026-05-16,cancelled
ORD-105073,P003,East,2.0,2026-01-29,pending
ORD-105074,P010,West,2.0,2026-04-19,COMPLETED
ORD-105075,P004,West,3.0,2026-04-20,COMPLETED
ORD-105076,P009,West,1.0,2026-06-02,cancelled
ORD-105077,P003,South,1.0,2026-02-04,Completed
ORD-105078,P004,North,5.0,2026-03-30,completed
ORD-105079,P002,South,4.0,2026-03-11,COMPLETED
ORD-105080,P003,East,2.0,2026-05-07,cancelled
ORD-105081,P007,South,5.0,2026-06-22,cancelled
ORD-105082,P008,East,1.0,2026-01-17,Completed
ORD-105083,P001,North,2.0,2026-06-20,COMPLETED
ORD-105084,P007,South,1.0,2026-04-04,pending
ORD-105085,P003,South,4.0,2026-03-29,Completed
ORD-105086,P008,East,1.0,2026-06-01,Completed
ORD-105087,P009,West,5.0,2026-05-14,completed
ORD-105088,P002,South,2.0,2026-02-02,completed
ORD-105089,P005,South,2.0,2026-06-10,cancelled
ORD-105090,P002,West,5.0,2026-01-28,pending
ORD-105091,P003,East,3.0,2026-03-27,cancelled
ORD-105092,P005,East,3.0,2026-06-11,Completed
ORD-105093,P003,East,1.0,2026-04-06,completed
ORD-105094,P009,East,4.0,2026-01-25,cancelled
ORD-105095,P004,North,2.0,2026-05-11,completed
ORD-105096,P004,North,2.0,2026-05-22,cancelled
ORD-105097,P007,East,5.0,2026-05-12,COMPLETED
ORD-105098,P008,East,2.0,2026-01-21,Completed
ORD-105099,P001,East,2.0,2026-01-20,Completed
ORD-105100,P004,East,1.0,2026-03-24,completed
ORD-105101,P003,South,4.0,2026-04-24,completed
ORD-105102,P004,West,4.0,2026-01-01,COMPLETED
ORD-105103,P008,North,1.0,2026-05-04,cancelled
ORD-105104,P008,North,2.0,2026-04-22,cancelled
ORD-105105,P007,East,,2026-02-06,cancelled
ORD-105106,P008,North,2.0,2026-06-26,completed
ORD-105107,P008,North,5.0,2026-02-07,pending
ORD-105108,P007,North,1.0,2026-05-24,pending
ORD-105109,P007,South,2.0,2026-05-28,cancelled
ORD-105110,P005,East,3.0,2026-06-17,pending
ORD-105111,P007,East,5.0,2026-04-30,completed
ORD-105112,P007,East,2.0,2026-01-10,pending
ORD-105113,P001,East,5.0,2026-04-10,completed
ORD-105114,P010,North,2.0,2026-05-05,COMPLETED
ORD-105115,P002,West,1.0,2026-06-30,pending
ORD-105116,P002,North,5.0,2026-04-06,Completed
ORD-105117,P010,West,4.0,2026-04-11,COMPLETED
ORD-105118,P003,East,1.0,2026-01-31,pending
ORD-105119,P004,West,3.0,2026-06-13,Completed
ORD-105120,P007,South,4.0,2026-01-01,pending
ORD-105121,P001,West,3.0,2026-05-21,pending
ORD-105122,P001,South,3.0,2026-02-06,pending
ORD-105123,P004,East,5.0,2026-05-09,completed
ORD-105124,P001,East,3.0,2026-04-15,completed
ORD-105125,P008,East,4.0,2026-03-21,pending
ORD-105126,P004,East,2.0,2026-06-26,completed
ORD-105127,P005,North,5.0,2026-01-13,Completed
ORD-105128,P004,East,5.0,2026-01-23,cancelled
ORD-105129,P010,North,3.0,2026-05-29,pending
ORD-105130,P008,West,1.0,2026-01-26,cancelled
ORD-105131,P001,North,5.0,2026-02-19,cancelled
ORD-105132,P001,East,3.0,2026-05-27,cancelled
ORD-105133,P001,North,3.0,2026-03-26,pending
ORD-105134,P004,East,4.0,2026-06-12,cancelled
ORD-105135,P009,North,4.0,2026-03-08,cancelled
ORD-105136,P008,West,1.0,2026-04-29,cancelled
ORD-105137,P005,East,5.0,2026-02-27,cancelled
ORD-105138,P004,West,1.0,2026-01-21,Completed
ORD-105139,P004,East,4.0,2026-02-15,cancelled
ORD-105140,P006,East,3.0,2026-05-08,completed
ORD-105141,P001,East,1.0,2026-03-19,pending
ORD-105142,P005,West,2.0,2026-06-29,completed
ORD-105143,P009,East,3.0,2026-01-24,COMPLETED
ORD-105144,P003,North,5.0,2026-05-04,COMPLETED
ORD-105145,P010,West,1.0,2026-03-18,completed
ORD-105146,P002,West,5.0,2026-01-14,cancelled
ORD-105147,P007,West,3.0,2026-03-20,cancelled
ORD-105148,P006,South,4.0,2026-04-29,Completed
ORD-105149,P003,South,3.0,2026-04-10,COMPLETED
ORD-105150,P001,North,3.0,2026-02-22,cancelled
ORD-105151,P009,West,,2026-03-31,cancelled
ORD-105152,P007,South,4.0,2026-06-01,completed
ORD-105153,P004,South,5.0,2026-05-13,cancelled
ORD-105154,P001,West,4.0,2026-06-09,cancelled
ORD-105155,P010,West,2.0,2026-04-06,pending
ORD-105156,P010,South,4.0,2026-04-15,cancelled
ORD-105157,P010,West,1.0,2026-02-17,completed
ORD-105158,P008,East,5.0,2026-03-03,pending
ORD-105159,P007,South,1.0,2026-02-14,cancelled
ORD-105160,P009,South,2.0,2026-06-17,Completed
ORD-105161,P004,South,2.0,2026-06-25,Completed
ORD-105162,P010,South,4.0,2026-05-31,completed
ORD-105163,P007,West,3.0,2026-01-08,Completed
ORD-105164,P001,East,2.0,2026-04-13,COMPLETED
ORD-105165,P008,West,2.0,2026-05-18,pending
ORD-105166,P005,South,2.0,2026-01-24,cancelled
ORD-105167,P001,West,3.0,2026-01-09,COMPLETED
ORD-105168,P009,East,4.0,2026-05-23,COMPLETED
ORD-105169,P004,North,5.0,2026-01-28,completed
ORD-105170,P005,East,3.0,2026-02-12,Completed
ORD-105171,P009,East,4.0,2026-01-02,cancelled
ORD-105172,P005,East,1.0,2026-02-03,cancelled
ORD-105173,P009,West,1.0,2026-04-19,Completed
ORD-105174,P001,South,2.0,2026-02-28,completed
ORD-105175,P008,North,3.0,2026-01-09,pending
ORD-105176,P007,South,5.0,2026-04-17,Completed
ORD-105177,P009,West,5.0,2026-05-01,cancelled
ORD-105178,P004,North,2.0,2026-06-29,COMPLETED
ORD-105179,P010,West,1.0,2026-04-03,cancelled
ORD-105180,P010,East,4.0,2026-04-11,completed
ORD-105181,P004,South,5.0,2026-02-19,completed
ORD-105182,P008,North,1.0,2026-01-02,Completed
ORD-105183,P009,East,1.0,2026-05-05,Completed
ORD-105184,P001,South,1.0,2026-02-07,completed
ORD-105185,P008,East,3.0,2026-04-03,completed
ORD-105186,P007,West,1.0,2026-03-12,completed
ORD-105187,P005,West,4.0,2026-04-14,COMPLETED
ORD-105188,P001,East,5.0,2026-01-26,cancelled
ORD-105189,P005,South,2.0,2026-03-12,cancelled
ORD-105190,P001,East,5.0,2026-05-04,Completed
ORD-105191,P004,East,4.0,2026-01-04,Completed
ORD-105192,P004,South,1.0,2026-06-26,cancelled
ORD-105193,P001,East,5.0,2026-01-23,Completed
ORD-105194,P004,West,3.0,2026-02-04,pending
ORD-105195,P006,North,4.0,2026-05-09,completed
ORD-105196,P002,North,5.0,2026-04-04,cancelled
ORD-105197,P008,West,1.0,2026-06-05,pending
ORD-105198,P003,North,1.0,2026-03-31,completed
ORD-105199,P009,East,2.0,2026-02-09,Completed
ORD-105200,P010,North,5.0,2026-04-26,Completed
ORD-105201,P008,East,5.0,2026-05-30,completed
ORD-105202,P006,East,1.0,2026-05-18,completed
ORD-105203,P007,West,5.0,2026-02-24,Completed
ORD-105204,P001,East,4.0,2026-04-30,COMPLETED
ORD-105205,P002,South,4.0,2026-03-21,Completed
ORD-105206,P010,South,3.0,2026-04-16,pending
ORD-105207,P002,South,2.0,2026-05-13,COMPLETED
ORD-105208,P010,West,4.0,2026-05-01,cancelled
